cod_mun6,ano,populacao,municipio_ibge
260860,2001,10926,Lagoa do Ouro - PE
260860,2002,10893,Lagoa do Ouro - PE
260860,2003,10854,Lagoa do Ouro - PE
260860,2004,10773,Lagoa do Ouro - PE
260860,2005,10728,Lagoa do Ouro - PE
260860,2006,10683,Lagoa do Ouro - PE
260860,2008,12136,Lagoa do Ouro - PE
260860,2009,12244,Lagoa do Ouro - PE
260860,2011,12221,Lagoa do Ouro - PE
260860,2012,12307,Lagoa do Ouro - PE
260860,2013,12685,Lagoa do Ouro - PE
260860,2014,12777,Lagoa do Ouro - PE
260860,2015,12865,Lagoa do Ouro - PE
260860,2016,12951,Lagoa do Ouro - PE
260860,2017,13033,Lagoa do Ouro - PE
260860,2018,13065,Lagoa do Ouro - PE
260860,2019,13145,Lagoa do Ouro - PE
260860,2020,13224,Lagoa do Ouro - PE
260860,2021,13300,Lagoa do Ouro - PE
260860,2024,12364,Lagoa do Ouro - PE
260860,2025,12367,Lagoa do Ouro - PE
260870,2001,16013,Lagoa dos Gatos - PE
260870,2002,15961,Lagoa dos Gatos - PE
260870,2003,15896,Lagoa dos Gatos - PE
260870,2004,15760,Lagoa dos Gatos - PE
260870,2005,15685,Lagoa dos Gatos - PE
260870,2006,15611,Lagoa dos Gatos - PE
260870,2008,15648,Lagoa dos Gatos - PE
260870,2009,15567,Lagoa dos Gatos - PE
260870,2011,15649,Lagoa dos Gatos - PE
260870,2012,15731,Lagoa dos Gatos - PE
260870,2013,16100,Lagoa dos Gatos - PE
260870,2014,16131,Lagoa dos Gatos - PE
260870,2015,16161,Lagoa dos Gatos - PE
260870,2016,16190,Lagoa dos Gatos - PE
260870,2017,16218,Lagoa dos Gatos - PE
260870,2018,16262,Lagoa dos Gatos - PE
260870,2019,16290,Lagoa dos Gatos - PE
260870,2020,16318,Lagoa dos Gatos - PE
260870,2021,16345,Lagoa dos Gatos - PE
260870,2024,14386,Lagoa dos Gatos - PE
260870,2025,14333,Lagoa dos Gatos - PE
260875,2001,19656,Lagoa Grande - PE
260875,2002,20060,Lagoa Grande - PE
260875,2003,20488,Lagoa Grande - PE
260875,2004,21387,Lagoa Grande - PE
260875,2005,21885,Lagoa Grande - PE
260875,2006,22379,Lagoa Grande - PE
260875,2008,22121,Lagoa Grande - PE
260875,2009,22408,Lagoa Grande - PE
260875,2011,23039,Lagoa Grande - PE
260875,2012,23308,Lagoa Grande - PE
260875,2013,24183,Lagoa Grande - PE
260875,2014,24475,Lagoa Grande - PE
260875,2015,24757,Lagoa Grande - PE
260875,2016,25030,Lagoa Grande - PE
260875,2017,25294,Lagoa Grande - PE
260875,2018,25349,Lagoa Grande - PE
260875,2019,25601,Lagoa Grande - PE
260875,2020,25849,Lagoa Grande - PE
260875,2021,26090,Lagoa Grande - PE
260875,2024,24952,Lagoa Grande - PE
260875,2025,24951,Lagoa Grande - PE
260880,2001,32498,Lajedo - PE
260880,2002,32733,Lajedo - PE
260880,2003,32976,Lajedo - PE
260880,2004,33487,Lajedo - PE
260880,2005,33770,Lajedo - PE
260880,2006,34050,Lajedo - PE
260880,2008,34595,Lajedo - PE
260880,2009,34809,Lajedo - PE
260880,2011,36968,Lajedo - PE
260880,2012,37296,Lajedo - PE
260880,2013,38545,Lajedo - PE
260880,2014,38898,Lajedo - PE
260880,2015,39240,Lajedo - PE
260880,2016,39570,Lajedo - PE
260880,2017,39888,Lajedo - PE
260880,2018,39982,Lajedo - PE
260880,2019,40288,Lajedo - PE
260880,2020,40589,Lajedo - PE
260880,2021,40883,Lajedo - PE
260880,2024,41786,Lajedo - PE
260880,2025,41960,Lajedo - PE
260890,2001,56478,Limoeiro - PE
260890,2002,56630,Limoeiro - PE
260890,2003,56772,Limoeiro - PE
260890,2004,57072,Limoeiro - PE
260890,2005,57238,Limoeiro - PE
260890,2006,57403,Limoeiro - PE
260890,2008,57203,Limoeiro - PE
260890,2009,57243,Limoeiro - PE
260890,2011,55391,Limoeiro - PE
260890,2012,55343,Limoeiro - PE
260890,2013,56407,Limoeiro - PE
260890,2014,56336,Limoeiro - PE
260890,2015,56269,Limoeiro - PE
260890,2016,56203,Limoeiro - PE
260890,2017,56140,Limoeiro - PE
260890,2018,56302,Limoeiro - PE
260890,2019,56250,Limoeiro - PE
260890,2020,56198,Limoeiro - PE
260890,2021,56149,Limoeiro - PE
260890,2024,59125,Limoeiro - PE
260890,2025,59236,Limoeiro - PE
260900,2001,22673,Macaparana - PE
260900,2002,22839,Macaparana - PE
260900,2003,22999,Macaparana - PE
260900,2004,23335,Macaparana - PE
260900,2005,23521,Macaparana - PE
260900,2006,23706,Macaparana - PE
260900,2008,23907,Macaparana - PE
260900,2009,24031,Macaparana - PE
260900,2011,24035,Macaparana - PE
260900,2012,24142,Macaparana - PE
260900,2013,24793,Macaparana - PE
260900,2014,24904,Macaparana - PE
260900,2015,25011,Macaparana - PE
260900,2016,25114,Macaparana - PE
260900,2017,25214,Macaparana - PE
260900,2018,25278,Macaparana - PE
260900,2019,25376,Macaparana - PE
260900,2020,25472,Macaparana - PE
260900,2021,25565,Macaparana - PE
260900,2024,24624,Macaparana - PE
260900,2025,24642,Macaparana - PE
260910,2001,9926,Machados - PE
260910,2002,9995,Machados - PE
260910,2003,10074,Machados - PE
260910,2004,10628,Machados - PE
260910,2005,10722,Machados - PE
260910,2006,10816,Machados - PE
260910,2008,11662,Machados - PE
260910,2009,11802,Machados - PE
260910,2011,13857,Machados - PE
260910,2012,14109,Machados - PE
260910,2013,14770,Machados - PE
260910,2014,15046,Machados - PE
260910,2015,15313,Machados - PE
260910,2016,15571,Machados - PE
260910,2017,15820,Machados - PE
260910,2018,15851,Machados - PE
260910,2019,16088,Machados - PE
260910,2020,16321,Machados - PE
260910,2021,16549,Machados - PE
260910,2024,11471,Machados - PE
260910,2025,11387,Machados - PE
260915,2001,13065,Manari - PE
260915,2002,13209,Manari - PE
260915,2003,13294,Manari - PE
260915,2004,13470,Manari - PE
260915,2005,13568,Manari - PE
260915,2006,13665,Manari - PE
260915,2008,17639,Manari - PE
260915,2009,18097,Manari - PE
260915,2011,18472,Manari - PE
260915,2012,18847,Manari - PE
260915,2013,19788,Manari - PE
260915,2014,19910,Manari - PE
260915,2015,20302,Manari - PE
260915,2016,20681,Manari - PE
260915,2017,21047,Manari - PE
260915,2018,21085,Manari - PE
260915,2019,21434,Manari - PE
260915,2020,21776,Manari - PE
260915,2021,22110,Manari - PE
260915,2024,26773,Manari - PE
260915,2025,27046,Manari - PE
260920,2001,14281,Maraial - PE
260920,2002,14617,Maraial - PE
260920,2003,14895,Maraial - PE
260920,2004,15480,Maraial - PE
260920,2005,15803,Maraial - PE
260920,2006,16124,Maraial - PE
260920,2008,12473,Maraial - PE
260920,2009,12303,Maraial - PE
260920,2011,12093,Maraial - PE
260920,2012,11961,Maraial - PE
260920,2013,12009,Maraial - PE
260920,2014,11858,Maraial - PE
260920,2015,11711,Maraial - PE
260920,2016,11570,Maraial - PE
260920,2017,11433,Maraial - PE
260920,2018,11473,Maraial - PE
260920,2019,11345,Maraial - PE
260920,2020,11220,Maraial - PE
260920,2021,11098,Maraial - PE
260920,2024,9432,Maraial - PE
260920,2025,9322,Maraial - PE
260930,2001,13156,Mirandiba - PE
260930,2002,13176,Mirandiba - PE
260930,2003,13201,Mirandiba - PE
260930,2004,13253,Mirandiba - PE
260930,2005,13282,Mirandiba - PE
260930,2006,13310,Mirandiba - PE
260930,2008,13757,Mirandiba - PE
260930,2009,13810,Mirandiba - PE
260930,2011,14400,Mirandiba - PE
260930,2012,14488,Mirandiba - PE
260930,2013,14915,Mirandiba - PE
260930,2014,15008,Mirandiba - PE
260930,2015,15098,Mirandiba - PE
260930,2016,15185,Mirandiba - PE
260930,2017,15270,Mirandiba - PE
260930,2018,15308,Mirandiba - PE
260930,2019,15390,Mirandiba - PE
260930,2020,15470,Mirandiba - PE
260930,2021,15548,Mirandiba - PE
260930,2024,14599,Mirandiba - PE
260930,2025,14605,Mirandiba - PE
260940,2001,50401,Moreno - PE
260940,2002,51324,Moreno - PE
260940,2003,52308,Moreno - PE
260940,2004,54373,Moreno - PE
260940,2005,55516,Moreno - PE
260940,2006,56650,Moreno - PE
260940,2008,55102,Moreno - PE
260940,2009,55659,Moreno - PE
260940,2011,57271,Moreno - PE
260940,2012,57828,Moreno - PE
260940,2013,59836,Moreno - PE
260940,2014,60435,Moreno - PE
260940,2015,61016,Moreno - PE
260940,2016,61577,Moreno - PE
260940,2017,62119,Moreno - PE
260940,2018,62263,Moreno - PE
260940,2019,62784,Moreno - PE
260940,2020,63294,Moreno - PE
260940,2021,63792,Moreno - PE
260940,2024,57647,Moreno - PE
260940,2025,57654,Moreno - PE
260950,2001,29547,Nazaré da Mata - PE
260950,2002,29825,Nazaré da Mata - PE
260950,2003,30090,Nazaré da Mata - PE
260950,2004,30647,Nazaré da Mata - PE
260950,2005,30955,Nazaré da Mata - PE
260950,2006,31261,Nazaré da Mata - PE
260950,2008,30122,Nazaré da Mata - PE
260950,2009,30185,Nazaré da Mata - PE
260950,2011,30915,Nazaré da Mata - PE
260950,2012,31029,Nazaré da Mata - PE
260950,2013,31834,Nazaré da Mata - PE
260950,2014,31951,Nazaré da Mata - PE
260950,2015,32064,Nazaré da Mata - PE
260950,2016,32174,Nazaré da Mata - PE
260950,2017,32280,Nazaré da Mata - PE
260950,2018,32366,Nazaré da Mata - PE
260950,2019,32471,Nazaré da Mata - PE
260950,2020,32573,Nazaré da Mata - PE
260950,2021,32673,Nazaré da Mata - PE
260950,2024,32153,Nazaré da Mata - PE
260950,2025,32187,Nazaré da Mata - PE
260960,2001,372014,Olinda - PE
260960,2002,373479,Olinda - PE
260960,2003,376068,Olinda - PE
260960,2004,381502,Olinda - PE
260960,2005,384510,Olinda - PE
260960,2006,387494,Olinda - PE
260960,2008,394850,Olinda - PE
260960,2009,397268,Olinda - PE
260960,2011,378538,Olinda - PE
260960,2012,379271,Olinda - PE
260960,2013,388127,Olinda - PE
260960,2014,388821,Olinda - PE
260960,2015,389494,Olinda - PE
260960,2016,390144,Olinda - PE
260960,2017,390771,Olinda - PE
260960,2018,391835,Olinda - PE
260960,2019,392482,Olinda - PE
260960,2020,393115,Olinda - PE
260960,2021,393734,Olinda - PE
260960,2024,365402,Olinda - PE
260960,2025,364717,Olinda - PE
260970,2001,22675,Orobó - PE
260970,2002,22811,Orobó - PE
260970,2003,22967,Orobó - PE
260970,2004,22906,Orobó - PE
260970,2005,23084,Orobó - PE
260970,2006,23261,Orobó - PE
260970,2008,22244,Orobó - PE
260970,2009,22239,Orobó - PE
260970,2011,22938,Orobó - PE
260970,2012,22996,Orobó - PE
260970,2013,23552,Orobó - PE
260970,2014,23608,Orobó - PE
260970,2015,23663,Orobó - PE
260970,2016,23717,Orobó - PE
260970,2017,23768,Orobó - PE
260970,2018,23833,Orobó - PE
260970,2019,23884,Orobó - PE
260970,2020,23935,Orobó - PE
260970,2021,23985,Orobó - PE
260970,2024,22438,Orobó - PE
260970,2025,22412,Orobó - PE
260971,2016,2609716,
260980,2001,10834,Orocó - PE
260980,2002,10845,Orocó - PE
260980,2003,10854,Orocó - PE
260980,2004,10873,Orocó - PE
260980,2005,10884,Orocó - PE
260980,2006,10894,Orocó - PE
260980,2008,13968,Orocó - PE
260980,2009,14279,Orocó - PE
260980,2011,13361,Orocó - PE
260980,2012,13536,Orocó - PE
260980,2013,14071,Orocó - PE
260980,2014,14261,Orocó - PE
260980,2015,14445,Orocó - PE
260980,2016,14623,Orocó - PE
260980,2017,14794,Orocó - PE
260980,2018,14827,Orocó - PE
260980,2019,14991,Orocó - PE
260980,2020,15152,Orocó - PE
260980,2021,15309,Orocó - PE
260980,2024,14100,Orocó - PE
260980,2025,14129,Orocó - PE
260990,2001,57078,Ouricuri - PE
260990,2002,57521,Ouricuri - PE
260990,2003,57886,Ouricuri - PE
260990,2004,58653,Ouricuri - PE
260990,2005,59078,Ouricuri - PE
260990,2006,59499,Ouricuri - PE
260990,2008,66077,Ouricuri - PE
260990,2009,66978,Ouricuri - PE
260990,2011,64944,Ouricuri - PE
260990,2012,65510,Ouricuri - PE
260990,2013,67689,Ouricuri - PE
260990,2014,67098,Ouricuri - PE
260990,2015,67676,Ouricuri - PE
260990,2016,68236,Ouricuri - PE
260990,2017,68776,Ouricuri - PE
260990,2018,68939,Ouricuri - PE
260990,2019,69459,Ouricuri - PE
260990,2020,69969,Ouricuri - PE
260990,2021,70466,Ouricuri - PE
260990,2024,68329,Ouricuri - PE
260990,2025,68489,Ouricuri - PE
260999,2011,2609998,
261000,2001,55467,Palmares - PE
261000,2002,55382,Palmares - PE
261000,2003,55192,Palmares - PE
261000,2004,54794,Palmares - PE
261000,2005,54574,Palmares - PE
261000,2006,54355,Palmares - PE
261000,2008,58584,Palmares - PE
261000,2009,58819,Palmares - PE
261000,2011,59813,Palmares - PE
261000,2012,60091,Palmares - PE
261000,2013,61731,Palmares - PE
261000,2014,62020,Palmares - PE
261000,2015,62300,Palmares - PE
261000,2016,62571,Palmares - PE
261000,2017,62832,Palmares - PE
261000,2018,62994,Palmares - PE
261000,2019,63250,Palmares - PE
261000,2020,63500,Palmares - PE
261000,2021,63745,Palmares - PE
261000,2024,56615,Palmares - PE
261000,2025,56475,Palmares - PE
261010,2001,9665,Palmeirina - PE
261010,2002,9794,Palmeirina - PE
261010,2003,9913,Palmeirina - PE
261010,2004,10164,Palmeirina - PE
261010,2005,10303,Palmeirina - PE
261010,2006,10441,Palmeirina - PE
261010,2008,8586,Palmeirina - PE
261010,2009,8481,Palmeirina - PE
261010,2011,8086,Palmeirina - PE
261010,2012,8172,Palmeirina - PE
261010,2013,8191,Palmeirina - PE
261010,2014,8078,Palmeirina - PE
261010,2015,7969,Palmeirina - PE
261010,2016,7864,Palmeirina - PE
261010,2017,7761,Palmeirina - PE
261010,2018,7789,Palmeirina - PE
261010,2019,7693,Palmeirina - PE
261010,2020,7600,Palmeirina - PE
261010,2021,7509,Palmeirina - PE
261010,2024,7154,Palmeirina - PE
261010,2025,7104,Palmeirina - PE
261020,2001,25703,Panelas - PE
261020,2002,25566,Panelas - PE
261020,2003,25423,Panelas - PE
261020,2004,25123,Panelas - PE
261020,2005,24957,Panelas - PE
261020,2006,24793,Panelas - PE
261020,2008,25555,Panelas - PE
261020,2009,25500,Panelas - PE
261020,2011,25628,Panelas - PE
261020,2012,26005,Panelas - PE
261020,2013,26515,Panelas - PE
261020,2014,26490,Panelas - PE
261020,2015,26464,Panelas - PE
261020,2016,26440,Panelas - PE
261020,2017,26417,Panelas - PE
261020,2018,26492,Panelas - PE
261020,2019,26474,Panelas - PE
261020,2020,26456,Panelas - PE
261020,2021,26438,Panelas - PE
261020,2024,23449,Panelas - PE
261020,2025,23337,Panelas - PE
261030,2001,10217,Paranatama - PE
261030,2002,10123,Paranatama - PE
261030,2003,10019,Paranatama - PE
261030,2004,9801,Paranatama - PE
261030,2005,9680,Paranatama - PE
261030,2006,9559,Paranatama - PE
261030,2008,12256,Paranatama - PE
261030,2009,12441,Paranatama - PE
261030,2011,11052,Paranatama - PE
261030,2012,11100,Paranatama - PE
261030,2013,11399,Paranatama - PE
261030,2014,11449,Paranatama - PE
261030,2015,11357,Paranatama - PE
261030,2016,11403,Paranatama - PE
261030,2017,11449,Paranatama - PE
261030,2018,11478,Paranatama - PE
261030,2019,11523,Paranatama - PE
261030,2020,11566,Paranatama - PE
261030,2021,11608,Paranatama - PE
261030,2024,12712,Paranatama - PE
261030,2025,12778,Paranatama - PE
261040,2001,19350,Parnamirim - PE
261040,2002,19403,Parnamirim - PE
261040,2003,19456,Parnamirim - PE
261040,2004,19568,Parnamirim - PE
261040,2005,19629,Parnamirim - PE
261040,2006,19690,Parnamirim - PE
261040,2008,19813,Parnamirim - PE
261040,2009,19850,Parnamirim - PE
261040,2011,20327,Parnamirim - PE
261040,2012,20425,Parnamirim - PE
261040,2013,20990,Parnamirim - PE
261040,2014,21093,Parnamirim - PE
261040,2015,21193,Parnamirim - PE
261040,2016,21290,Parnamirim - PE
261040,2017,21383,Parnamirim - PE
261040,2018,21914,Parnamirim - PE
261040,2019,22010,Parnamirim - PE
261040,2020,22106,Parnamirim - PE
261040,2021,22198,Parnamirim - PE
261040,2024,19028,Parnamirim - PE
261040,2025,18960,Parnamirim - PE
261050,2001,29131,Passira - PE
261050,2002,29131,Passira - PE
261050,2003,29131,Passira - PE
261050,2004,29130,Passira - PE
261050,2005,29130,Passira - PE
261050,2006,29130,Passira - PE
261050,2008,28598,Passira - PE
261050,2009,28518,Passira - PE
261050,2011,28590,Passira - PE
261050,2012,28552,Passira - PE
261050,2013,29082,Passira - PE
261050,2014,29031,Passira - PE
261050,2015,28982,Passira - PE
261050,2016,28935,Passira - PE
261050,2017,28889,Passira - PE
261050,2018,28972,Passira - PE
261050,2019,28933,Passira - PE
261050,2020,28894,Passira - PE
261050,2021,28856,Passira - PE
261050,2024,29719,Passira - PE
261050,2025,29744,Passira - PE
261060,2001,45733,Paudalho - PE
261060,2002,46302,Paudalho - PE
261060,2003,46842,Paudalho - PE
261060,2004,47975,Paudalho - PE
261060,2005,48603,Paudalho - PE
261060,2006,49225,Paudalho - PE
261060,2008,47337,Paudalho - PE
261060,2009,47521,Paudalho - PE
261060,2011,51835,Paudalho - PE
261060,2012,52297,Paudalho - PE
261060,2013,54051,Paudalho - PE
261060,2014,54547,Paudalho - PE
261060,2015,55028,Paudalho - PE
261060,2016,55493,Paudalho - PE
261060,2017,55942,Paudalho - PE
261060,2018,56074,Paudalho - PE
261060,2019,56506,Paudalho - PE
261060,2020,56933,Paudalho - PE
261060,2021,57346,Paudalho - PE
261060,2024,59638,Paudalho - PE
261060,2025,59924,Paudalho - PE
261070,2001,268282,Paulista - PE
261070,2002,272914,Paulista - PE
261070,2003,277870,Paulista - PE
261070,2004,288273,Paulista - PE
261070,2005,294030,Paulista - PE
261070,2006,299744,Paulista - PE
261070,2008,314302,Paulista - PE
261070,2009,319373,Paulista - PE
261070,2011,303401,Paulista - PE
261070,2012,306239,Paulista - PE
261070,2013,316714,Paulista - PE
261070,2014,319769,Paulista - PE
261070,2015,322730,Paulista - PE
261070,2016,325590,Paulista - PE
261070,2017,328353,Paulista - PE
261070,2018,329117,Paulista - PE
261070,2019,331774,Paulista - PE
261070,2020,334376,Paulista - PE
261070,2021,336919,Paulista - PE
261070,2024,362960,Paulista - PE
261070,2025,365144,Paulista - PE
261080,2001,20320,Pedra - PE
261080,2002,20377,Pedra - PE
261080,2003,20438,Pedra - PE
261080,2004,20567,Pedra - PE
261080,2005,20639,Pedra - PE
261080,2006,20710,Pedra - PE
261080,2008,20754,Pedra - PE
261080,2009,20788,Pedra - PE
261080,2011,20998,Pedra - PE
261080,2012,21050,Pedra - PE
261080,2013,21558,Pedra - PE
261080,2014,21609,Pedra - PE
261080,2015,22401,Pedra - PE
261080,2016,22455,Pedra - PE
261080,2017,22505,Pedra - PE
261080,2018,22566,Pedra - PE
261080,2019,22617,Pedra - PE
261080,2020,22668,Pedra - PE
261080,2021,22716,Pedra - PE
261080,2024,23605,Pedra - PE
261080,2025,23671,Pedra - PE
261090,2001,57600,Pesqueira - PE
261090,2002,57742,Pesqueira - PE
261090,2003,57751,Pesqueira - PE
261090,2004,57772,Pesqueira - PE
261090,2005,57783,Pesqueira - PE
261090,2006,57794,Pesqueira - PE
261090,2008,63878,Pesqueira - PE
261090,2009,64454,Pesqueira - PE
261090,2011,63320,Pesqueira - PE
261090,2012,63519,Pesqueira - PE
261090,2013,65374,Pesqueira - PE
261090,2014,65770,Pesqueira - PE
261090,2015,66153,Pesqueira - PE
261090,2016,66524,Pesqueira - PE
261090,2017,66881,Pesqueira - PE
261090,2018,67047,Pesqueira - PE
261090,2019,67395,Pesqueira - PE
261090,2020,67735,Pesqueira - PE
261090,2021,68067,Pesqueira - PE
261090,2024,65408,Pesqueira - PE
261090,2025,65481,Pesqueira - PE
261100,2001,27937,Petrolândia - PE
261100,2002,28485,Petrolândia - PE
261100,2003,29025,Petrolândia - PE
261100,2004,30160,Petrolândia - PE
261100,2005,30788,Petrolândia - PE
261100,2006,31412,Petrolândia - PE
261100,2008,32105,Petrolândia - PE
261100,2009,32568,Petrolândia - PE
261100,2011,32889,Petrolândia - PE
261100,2012,33273,Petrolândia - PE
261100,2013,34523,Petrolândia - PE
261100,2014,34939,Petrolândia - PE
261100,2015,35342,Petrolândia - PE
261100,2016,35731,Petrolândia - PE
261100,2017,36108,Petrolândia - PE
261100,2018,36187,Petrolândia - PE
261100,2019,36548,Petrolândia - PE
261100,2020,36901,Petrolândia - PE
261100,2021,37246,Petrolândia - PE
261100,2024,35991,Petrolândia - PE
261100,2025,36104,Petrolândia - PE
261110,2001,225199,Petrolina - PE
261110,2002,230342,Petrolina - PE
261110,2003,235821,Petrolina - PE
261110,2004,247322,Petrolina - PE
261110,2005,253686,Petrolina - PE
261110,2006,260004,Petrolina - PE
261110,2008,276174,Petrolina - PE
261110,2009,281851,Petrolina - PE
261110,2011,299752,Petrolina - PE
261110,2012,305352,Petrolina - PE
261110,2013,319893,Petrolina - PE
261110,2014,326017,Petrolina - PE
261110,2015,331951,Petrolina - PE
261110,2016,337683,Petrolina - PE
261110,2017,343219,Petrolina - PE
261110,2018,343865,Petrolina - PE
261110,2019,349145,Petrolina - PE
261110,2020,354317,Petrolina - PE
